ČÍSLO FAKTURY,IČO SPOLEČNOSTI,ČÁSTKA (V CELÝCH KČ)
161219,01846359,1443593
161220,67821984,1419542
161221,06230932,1676993
161222,67821984,1807283
161223,9831829,1363706
161224,01846359,2832662
161225,02838109,2122582
161226,02838109,1842851
161227,33828139,1595415
161228,33828139,2401715
161229,33828139,2363497
161230,06230932,268775
161231,01846359,1701771
161232,9831829,326171
161233,33828139,2105067
161234,01846359,2715129
161235,67821984,1680820
161236,01846359,2525810
161237,9831829,1693040
161238,06230932,2623780
161239,9831829,712794
161240,33828139,410037
161241,06230932,1068373
161242,05159822,2148629
161243,33828139,1383995
161244,33828139,215407
161245,01846359,1945800
161246,02838109,291991
161247,9831829,752104
161248,9831829,1433765
161249,02838109,533542
161250,92019399,593848
161251,01846359,1386165
161252,01846359,299660
161253,18581928,2390735
161254,05159822,659547
161255,05159822,2170479
161256,02838109,1311103
161257,33828139,1599589
161258,06230932,2560593
161259,02838109,2864075
161260,06230932,2112178
161261,9831829,71853
161262,18581928,1696204
161263,05159822,918515
161264,9831829,1556919
161265,01846359,2180236
161266,01846359,1729204
161267,01846359,378104
161268,05159822,2162749
161269,02838109,2551911
161270,9831829,2068036
161271,02838109,1155926
161272,9831829,321433
161273,33828139,2693562
161274,06230932,790398
161275,06230932,1604276
161276,01846359,2348667
161277,18581928,1646295
161278,06230932,516698
161279,9831829,892727
161280,18581928,965906
161281,67821984,2943412
161282,02838109,1873559
161283,18539217,1069013
161284,06230932,754340
161285,02838109,797145
161286,67821984,2087356
161287,92019399,1494804
161288,01846359,2493403
161289,01846359,875923
161290,67821984,749227
161291,18539217,2835948
161292,01846359,1430761
161293,18581928,1316152
161294,18581928,730587
161295,01846359,1364800
161296,9831829,291930
161297,92019399,820192
161298,18581928,1641009
161299,92019399,402659
161300,92019399,956962
161301,18581928,794120
161302,67821984,591681
161303,05159822,2130910
161304,02838109,2684453
161305,02838109,1648193
161306,06230932,449390
161307,01846359,2869426
161308,92019399,1179037
161309,02838109,1093029
161310,05159822,700195
161311,18539217,2663127
161312,9831829,1698118
161313,9831829,762144
161314,18539217,1038001
161315,18581928,744393
161316,33828139,1827994
161317,01846359,754120
161318,9831829,258288
161319,9831829,2028577
161320,05159822,2449621
161321,33828139,1566726
161322,33828139,1722020
161323,06230932,1788258
161324,02838109,1965674
161325,18581928,2451321
161326,18581928,2324755
161327,18539217,2807402
161328,67821984,2224199
161329,67821984,1087455
161330,9831829,469625
161331,06230932,2754730
161332,18581928,2502202
161333,67821984,134724
161334,18539217,711600
161335,06230932,258898
161336,67821984,2972867
161337,06230932,2004995
161338,9831829,2032431
161339,05159822,1786785
161340,01846359,736865
161341,18539217,352611
161342,18539217,385248
161343,33828139,737226
161344,01846359,1707747
161345,02838109,2874146
161346,92019399,1321144
161347,01846359,2021221
161348,18539217,2636803
161349,18581928,1646371
161350,06230932,2598823
161351,33828139,2769219
161352,9831829,1022497
161353,02838109,1438966
161354,18539217,1016541
161355,01846359,1603157
161356,92019399,962411
161357,92019399,1221967
161358,06230932,1312184
161359,18581928,1698641
161360,18581928,406284
161361,33828139,2702270
161362,33828139,1148832
161363,05159822,2405002
161364,9831829,751814
161365,06230932,2319523
161366,9831829,2424083
161367,67821984,222803
161368,9831829,834726
161369,02838109,797267
161370,01846359,780892
161371,18581928,1054359
161372,06230932,993310
161373,05159822,809302
161374,06230932,2973379
161375,06230932,1856966
161376,18581928,281545
161377,9831829,1768188
161378,06230932,2607689
161379,9831829,1825744
161380,9831829,2288005
161381,33828139,645312
161382,02838109,2495010
161383,33828139,32576
161384,67821984,2997597
161385,18539217,2170645
161386,05159822,523457
161387,92019399,634318
161388,01846359,1109571
161389,02838109,763382
161390,02838109,2695512
161391,01846359,826791
161392,33828139,81145
161393,67821984,2742481
161394,05159822,658168
161395,92019399,1920644
161396,92019399,733898
161397,06230932,1960766
161398,9831829,1031684
161399,06230932,2719896
161400,06230932,161113
161401,02838109,2151256
161402,33828139,814865
161403,92019399,1707272
161404,92019399,2602354
161405,18539217,161968
161406,9831829,2061613
161407,18581928,1573821
161408,01846359,36233
161409,67821984,1827868
161410,05159822,2048177
161411,33828139,404895
161412,18581928,30022
161413,9831829,-654
161414,01846359,2043513
161415,01846359,815961
161416,33828139,1396490
161417,67821984,215382
161418,18581928,1310226
161419,33828139,294176
161420,9831829,1461846
161421,67821984,403281
161422,01846359,1492882
161423,18581928,1520717
161424,92019399,1795033
161425,18581928,1908930
161426,01846359,2384617
161427,01846359,1664247
161428,18581928,1316399
161429,01846359,2221802
161430,02838109,1091726
161431,18539217,1051590
161432,01846359,1440407
161433,01846359,715610
161434,18581928,694132
161435,05159822,1116541
161436,05159822,1699862
161437,01846359,680747
161438,33828139,2672830
161439,67821984,2667507
161440,67821984,689130
161441,67821984,2881056
161442,01846359,2487506
161443,18581928,-15669
161444,9831829,941322
161445,67821984,480783
161446,92019399,2432985
161447,06230932,2212800
161448,33828139,1277456
161449,9831829,1894035
161450,18581928,583033
161451,92019399,2710217
161452,01846359,1671473
161453,92019399,2596343
161454,02838109,2892603
161455,18581928,1884347
161456,92019399,2567294
161457,18581928,988910
161458,05159822,2927395
161459,9831829,2310901
161460,33828139,2248785
161461,18581928,555857
161462,18539217,2038982
161463,01846359,1635168
161464,06230932,2051187
161465,05159822,1820468
161466,18581928,1455812
161467,9831829,2999001
161468,18581928,652416
161469,05159822,182755
161470,18539217,1196257
161471,05159822,1596070
161472,01846359,304676
161473,9831829,1956979
161474,9831829,2943859
161475,18539217,1365088
161476,06230932,2867475
161477,92019399,2353063
161478,33828139,1623181
161479,18539217,2910055
161480,18539217,1138058
161481,33828139,841412
161482,06230932,1500219
161483,92019399,2912064
161484,67821984,1545936
161485,06230932,387254
161486,01846359,2351243
161487,02838109,2358143
161488,18581928,401344
161489,05159822,2505993
161490,06230932,247359
161491,9831829,166495
161492,67821984,1724360
161493,18539217,1881370
161494,9831829,278296
161495,01846359,554892
161496,06230932,100412
161497,18539217,148550
161498,01846359,6132
161499,67821984,1920571
161500,02838109,1904007
161501,18539217,658457
161502,01846359,1294005
161503,92019399,871370
161504,05159822,306422
161505,06230932,2587952
161506,06230932,300071
161507,18581928,2069573
161508,06230932,2050181
161509,18539217,894463
161510,33828139,2815283
161511,05159822,1205947
161512,01846359,2656626
161513,06230932,2318943
161514,92019399,1974915
161515,06230932,370768
161516,9831829,782218
161517,02838109,642680
161518,67821984,2703076
161519,02838109,194681
161520,67821984,993281
161521,01846359,2801291
161522,18539217,1573554
161523,05159822,2699543
161524,05159822,1379986
161525,33828139,408910
161526,05159822,2324647
161527,33828139,2196090
161528,67821984,1157116
161529,18581928,2220910
161530,67821984,1625306
161531,05159822,2648086
161532,92019399,1871099
161533,92019399,2409116
161534,18581928,1827026
161535,05159822,976584
161536,06230932,1779466
161537,92019399,1817838
161538,18539217,1592262
161539,18581928,2214060
161540,9831829,2951051
161541,9831829,2388583
161542,9831829,1900901
161543,18581928,1861138
161544,33828139,1451651
161545,01846359,1866001
161546,06230932,241208
161547,18581928,722189
161548,18539217,787033
161549,18581928,1381686
161550,92019399,254865
161551,33828139,1344289
161552,33828139,2478622
161553,05159822,1622384
161554,9831829,1864260
161555,92019399,202518
161556,06230932,2557932
161557,33828139,179994
161558,05159822,478720
161559,06230932,1510928
161560,33828139,637075
161561,9831829,1995744
161562,92019399,638129
161563,06230932,296824
161564,9831829,319518
161565,67821984,298313
161566,9831829,123934
161567,9831829,1168502
161568,92019399,817658
161569,06230932,1589622
161570,9831829,677380
161571,18581928,1552300
161572,9831829,1562334
161573,67821984,1943215
161574,92019399,2628526
161575,18581928,2296986
161576,67821984,163133
161577,9831829,991299
161578,67821984,2273822
161579,06230932,1186996
161580,67821984,2712519
161581,18581928,1142092
161582,06230932,1339063
161583,01846359,392210
161584,01846359,1254122
161585,33828139,701508
161586,67821984,465930
161587,06230932,2781613
161588,18581928,1415997
161589,06230932,470522
161590,01846359,1127570
161591,18539217,2076080
161592,33828139,1478881
161593,92019399,1549932
161594,67821984,83431
161595,67821984,2267452
161596,67821984,871144
161597,18539217,2676261
161598,92019399,435002
161599,06230932,1176
161600,33828139,2147860
161601,01846359,2102763
161602,18539217,2255059
161603,01846359,1380920
161604,9831829,872075
161605,01846359,2512660
161606,18581928,2253053
161607,01846359,2552336
161608,05159822,2875225
161609,18581928,849463
161610,67821984,449445
161611,05159822,589628
161612,33828139,2376426
161613,9831829,1019839
161614,05159822,2192544
161615,92019399,2675314
161616,67821984,533029
161617,01846359,2293517
161618,67821984,436898
161619,02838109,1942172
161620,92019399,2512337
161621,67821984,290034
161622,67821984,2167005
161623,9831829,1755114
161624,9831829,2816082
161625,06230932,2307399
161626,02838109,1454730
161627,9831829,346184
161628,9831829,2427961
161629,06230932,2928550
161630,05159822,165086
161631,33828139,1495018
161632,02838109,28100
161633,01846359,2839486
161634,9831829,2531781
161635,67821984,354486
161636,33828139,2258815
161637,9831829,624783
161638,9831829,2822163
161639,01846359,1268293
161640,01846359,1091773
161641,02838109,1567615
161642,92019399,1674343
161643,18581928,2129523
161644,33828139,655716
161645,18581928,520878
161646,01846359,1338858
161647,06230932,2502063
161648,01846359,767625
161649,18581928,176845
161650,05159822,640823
161651,92019399,2690864
161652,02838109,1464905
161653,18581928,15967
161654,33828139,2514801
161655,02838109,1438574
161656,9831829,2489154
161657,01846359,201411
161658,33828139,852452
161659,06230932,69398
161660,01846359,1040656
161661,18539217,587451
161662,67821984,2691820
161663,05159822,903192
161664,33828139,1368766
161665,9831829,1567757
161666,9831829,1955396
161667,18539217,107073
161668,01846359,2057464
161669,18581928,107855
161670,9831829,1672700
161671,18581928,55522
161673,05159822,1901809
161674,06230932,770947
161675,06230932,483247
161676,01846359,962776
161677,33828139,819708
161678,92019399,986642
161679,92019399,123522
161680,67821984,774852
161681,33828139,2729430
161682,92019399,880274
161683,06230932,883662
161684,92019399,2698349
161685,33828139,1029777
161686,06230932,2124521
161687,33828139,280582
161688,9831829,2888677
161689,9831829,576205
161690,01846359,1689305
161691,01846359,1641903
161692,92019399,1605622
161693,33828139,1423929
161694,9831829,1142574
161695,18581928,2395370
161696,18581928,1080430
161697,05159822,2373536
161698,67821984,795012
161699,02838109,876832
161700,33828139,536122
161701,18581928,2598483
161702,9831829,1857406
161703,18581928,1778981
161704,05159822,2112108
161705,18581928,1337452
161706,33828139,423915
161707,05159822,184720
161708,01846359,664868
161709,33828139,1795521
161710,06230932,1067574
161711,18539217,1246700
161712,9831829,1730199
161713,18539217,1635895
161714,02838109,283924
161715,02838109,1947841
161716,9831829,2994208
161717,18581928,967273
161718,9831829,2586816
161719,67821984,1949501
161720,18539217,1086401
161721,06230932,497872
161722,02838109,1936742
161723,01846359,2569334
161724,92019399,1537251
161725,05159822,2434197
161726,33828139,517257
161727,67821984,2354651
161728,06230932,2073607
161729,67821984,621117
161730,67821984,1592453
161731,18539217,231359
161732,02838109,2929240
161733,92019399,1353534
161734,05159822,626571
161735,92019399,476779
161736,18539217,2092233
161737,9831829,821205
161738,05159822,2350866
161739,92019399,2550253
161740,9831829,1758593
161741,02838109,2289082
161742,01846359,1358729
161743,01846359,2943884
161744,02838109,1950360
161745,05159822,772947
161746,92019399,434631
161747,33828139,2449684
161748,33828139,2943175
161749,67821984,2071851
161750,67821984,1330955
161751,9831829,2732080
161752,01846359,2831095
161753,9831829,1202667
161754,67821984,1512899
161755,01846359,2671167
161756,9831829,628024
161757,18581928,155991
161758,18581928,2552138
161759,06230932,1451417
161760,18539217,1143062
161761,01846359,449508
161762,02838109,371543
161763,18539217,831498
161764,06230932,1233549
161765,33828139,45114
161766,18539217,319069
161767,18581928,1589816
161768,18581928,73050
161769,18581928,1929923
161770,01846359,1363129
161771,9831829,1809144
161772,18539217,1097506
161773,33828139,2357224
161774,18581928,2903765
161775,9831829,2962208
161776,92019399,1723163
161777,01846359,938964
161778,05159822,1958504
161779,18539217,341388
161780,01846359,588344
161781,67821984,300023
161782,92019399,447485
161783,06230932,341791
161784,9831829,2788454
161785,9831829,2169507
161786,9831829,1422611
161787,02838109,-1319
161788,05159822,1618413
161789,33828139,1201009
161790,33828139,1001683
161791,92019399,1168296
161792,33828139,862729
161793,9831829,2902834
161794,18539217,957140
161795,01846359,693532
161796,05159822,1356755
161797,92019399,524248
161798,01846359,898559
161799,67821984,383782
161800,05159822,242049
161801,06230932,2927512
161802,18539217,173523
161803,67821984,1539251
161804,01846359,1766498
161805,92019399,45258
161806,01846359,1999685
161807,05159822,361461
161808,9831829,508412
161809,67821984,2989142
161810,06230932,23947
161811,9831829,1993798
161812,33828139,2093399
161813,18581928,285034
161814,92019399,1911855
161815,67821984,2418360
161816,33828139,1960304
161817,06230932,1393536
161818,67821984,1219407
161819,05159822,560959
161820,92019399,2888995
161821,18581928,2125423
161822,67821984,2470154
161823,9831829,2879086
161824,18539217,2254709
161825,92019399,1679034
161826,33828139,1388974
161827,18581928,239274
161828,01846359,1122264
161829,18581928,394040
161830,05159822,694379
